step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,residual_enabled,rl_residual,interlock_tripped
6849,57.066667,TECS_MRAC,15642.546953208745,560.5211724310252,-0.06254125285964411,3.2978390584874906,7.971453574931183,-0.0020784328517950215,0.013056434312743073,0.01639549373081041,0.008197746865405205,0.15,0.2,1.0,0.5,1.0,0.003339059418067336,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6850,57.075,TECS_MRAC,15642.613609164953,560.5149214210724,-0.06237362391368336,3.2684132578023934,8.03292616604973,-0.0033900227746498507,0.013493088453846466,0.01686200560799469,0.008431002803997344,0.15,0.2,1.0,0.5,1.0,0.003368917154148221,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6851,57.083333,TECS_MRAC,15642.680921204388,560.5161788722967,-0.06205610378745102,3.1850018771408863,8.035691126168233,-0.0031349684379311394,0.014016453905079105,0.017447779683444242,0.008723889841722121,0.15,0.2,1.0,0.5,1.0,0.003431325778365135,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6852,57.091667,TECS_MRAC,15642.747692216188,560.52124392097,-0.06198814667160365,3.157507700829927,8.006342618592052,-0.004152158343967501,0.013640198182687222,0.01707657661885029,0.008538288309425145,0.15,0.2,1.0,0.5,1.0,0.003436378436163068,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6853,57.1,TECS_MRAC,15642.814177196473,560.5300660971693,-0.06220581569972638,3.182744160143767,7.94399180878437,-0.0032378053406899804,0.013195652058817307,0.01660567686008648,0.00830283843004324,0.15,0.2,1.0,0.5,1.0,0.0034100248012691736,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6854,57.108333,TECS_MRAC,15642.880001991987,560.5313792910516,-0.06259232197750662,3.2626288168876214,7.940294395490263,-0.0026255103322102074,0.01267368925070632,0.0160250945136534,0.0080125472568267,0.15,0.2,1.0,0.5,1.0,0.0033514052629470825,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6855,57.116667,TECS_MRAC,15642.94635860622,560.5288828418019,-0.0627266236961621,3.2875483782829695,7.968442956594468,-0.0021736380562559408,0.013036567655311347,0.016386656028137922,0.008193328014068961,0.15,0.2,1.0,0.5,1.0,0.0033500883728265762,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6856,57.125,TECS_MRAC,15643.012989409268,560.5226267746729,-0.06256803774488663,3.260785364078387,8.029941250665672,-0.0034711506697222712,0.013475816837367564,0.01685573314395264,0.00842786657197632,0.15,0.2,1.0,0.5,1.0,0.0033799163065850735,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6857,57.133333,TECS_MRAC,15643.080276876688,560.523879400891,-0.06225848630364061,3.1799728233924056,8.032696280096049,-0.0032244707149190516,0.014001648747238358,0.017443997892427288,0.008721998946213644,0.15,0.2,1.0,0.5,1.0,0.0034423491451889277,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6858,57.141667,TECS_MRAC,15643.147022768855,560.528939757323,-0.06219725223092993,3.155007247708893,8.003315036518202,-0.00422965836834013,0.01362514880503328,0.017072539897810532,0.008536269948905266,0.15,0.2,1.0,0.5,1.0,0.003447391092777252,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6859,57.15,TECS_MRAC,15643.213482301682,560.5377572587788,-0.06241962155329973,3.1827439127775086,7.940966795168693,-0.0032764703143579447,0.013180675580603977,0.01660168020936658,0.00830084010468329,0.15,0.2,1.0,0.5,1.0,0.003421004628762603,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6860,57.158333,TECS_MRAC,15643.279282014817,560.5390656058155,-0.06281019615193818,3.2650586773892023,7.937251978554997,-0.002614044749904007,0.012659972108097257,0.016022358595521632,0.008011179297760816,0.15,0.2,1.0,0.5,1.0,0.0033623864874243736,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6861,57.166667,TECS_MRAC,15643.345613144338,560.5365642796244,-0.06294697822403159,3.292357105700853,7.965385414648737,-0.0021355881913570425,0.013022859244186894,0.016383911146361844,0.008191955573180922,0.15,0.2,1.0,0.5,1.0,0.0033610519021749496,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6862,57.175,TECS_MRAC,15643.412218414247,560.5303032153033,-0.06278912304957994,3.2679184917519093,8.026884343499676,-0.0034240436106457873,0.013462941264063142,0.01685380526751282,0.00842690263375641,0.15,0.2,1.0,0.5,1.0,0.0033908640034496784,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6863,57.183333,TECS_MRAC,15643.479480464011,560.5315509392586,-0.062479322067238614,3.18935173262188,8.029466071299282,-0.0031734551014001655,0.013989917473978737,0.017443214083201625,0.008721607041600812,0.15,0.2,1.0,0.5,1.0,0.003453296609222889,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6864,57.191667,TECS_MRAC,15643.546198099852,560.5366067145236,-0.0624055614097863,3.1630010040820635,8.000141966360495,-0.00415236792207327,0.013612394081362571,0.017070562438973272,0.008535281219486636,0.15,0.2,1.0,0.5,1.0,0.0034581683576107025,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6865,57.2,TECS_MRAC,15643.612632229924,560.5454195474597,-0.06261579418608482,3.1894060880161708,7.9378500533721965,-0.003201494908391996,0.013178204394732747,0.016610041003530057,0.008305020501765029,0.15,0.2,1.0,0.5,1.0,0.0034318366087973118,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6866,57.208333,TECS_MRAC,15643.678406212479,560.5467236465431,-0.0629972229467062,3.2703349475699115,7.934161626882492,-0.0025928952101832788,0.01265815661876115,0.016031429568590848,0.008015714784295424,0.15,0.2,1.0,0.5,1.0,0.0033732729498296976,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6867,57.216667,TECS_MRAC,15643.744711585343,560.5442178975238,-0.06312766622909514,3.296189502492679,7.962314084338622,-0.0021434013553468475,0.013019547635761491,0.016391510680389992,0.008195755340194996,0.15,0.2,1.0,0.5,1.0,0.003371963044628501,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6868,57.225,TECS_MRAC,15643.811291314662,560.5379522566905,-0.06296573596641201,3.270275547196702,8.023804325698801,-0.0034380521269387785,0.013458282309633451,0.0168600751506656,0.0084300375753328,0.15,0.2,1.0,0.5,1.0,0.0034017928410321474,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6869,57.233333,TECS_MRAC,15643.87852755934,560.5391956106682,-0.0626524771790605,3.190267817908181,8.026568650919886,-0.003182636425362178,0.013983928800014039,0.017448144933593653,0.008724072466796826,0.15,0.2,1.0,0.5,1.0,0.0034642161335796118,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6870,57.241667,TECS_MRAC,15643.94522248581,560.5442468475587,-0.06258839796987965,3.166075021615773,7.997202579540633,-0.004179226152820008,0.013608070766374115,0.01707733629812265,0.008538668149061325,0.15,0.2,1.0,0.5,1.0,0.0034692655317485332,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6871,57.25,TECS_MRAC,15644.01163117215,560.553055416445,-0.06280939755993578,3.1945383124176177,7.934847800158959,-0.003218338147514708,0.013163353437382657,0.016606245310801942,0.008303122655400971,0.15,0.2,1.0,0.5,1.0,0.003442891873419285,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6872,57.258333,TECS_MRAC,15644.077379796654,560.5543545002145,-0.06319934218292049,3.2775511820968335,7.931118738896275,-0.002549775944255699,0.01264167984816391,0.01602594566400308,0.00801297283200154,0.15,0.2,1.0,0.5,1.0,0.0033842658158391714,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6873,57.266667,TECS_MRAC,15644.143659718335,560.551843716669,-0.06333483115221396,3.3055038984232445,7.9592399060135754,-0.002062459655354117,0.01300409319386245,0.016387008591968427,0.008193504295984214,0.15,0.2,1.0,0.5,1.0,0.003382915398105979,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6874,57.275,TECS_MRAC,15644.210213728249,560.5455730362971,-0.06317474634559705,3.281678512190097,8.020732124460123,-0.003342702015842552,0.013444678666749931,0.016857392429122663,0.008428696214561332,0.15,0.2,1.0,0.5,1.0,0.003412713762372732,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6875,57.283333,TECS_MRAC,15644.277424499393,560.5468114144434,-0.06286192554867297,3.203695754996686,8.023165950429995,-0.0030830482668340754,0.013972422311663547,0.01744756029790632,0.00872378014895316,0.15,0.2,1.0,0.5,1.0,0.003475137986242771,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6876,57.291667,TECS_MRAC,15644.344088535756,560.5518582264026,-0.06277485885605667,3.1747271756249424,7.993904666702392,-0.004041513292223975,0.01359426466211195,0.01707412817909832,0.00853706408954916,0.15,0.2,1.0,0.5,1.0,0.00347986351698637,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6877,57.3,TECS_MRAC,15644.410471688956,560.5606621382153,-0.06297311724739371,3.1985970032685427,7.931660486748715,-0.0031076273110412795,0.013169045212790562,0.016622636585608315,0.008311318292804157,0.15,0.2,1.0,0.5,1.0,0.0034535913728177547,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6878,57.308333,TECS_MRAC,15644.476194228977,560.5619575182158,-0.06334567917209805,3.2769876263831756,7.9279947728199645,-0.002565928631455191,0.012648916364217088,0.016043988781550812,0.008021994390775406,0.15,0.2,1.0,0.5,1.0,0.003395072417333722,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6879,57.316667,TECS_MRAC,15644.542448222637,560.5594427844643,-0.06347000334993681,3.300288236259238,7.956165986175782,-0.0021519565456097453,0.013008730578089083,0.016402513812148894,0.008201256906074447,0.15,0.2,1.0,0.5,1.0,0.0033937832340598106,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6880,57.325,TECS_MRAC,15644.608976781368,560.5531679481712,-0.06330427952825879,3.271829201615243,8.017651019367566,-0.0034538972195970463,0.013446151463026029,0.016869780791634544,0.008434890395817272,0.15,0.2,1.0,0.5,1.0,0.003423629328608513,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6881,57.333333,TECS_MRAC,15644.676161646843,560.5544023954134,-0.06298803112292492,3.1893480605324864,8.020420436836215,-0.003193538485848999,0.013970442623902755,0.017456488492970067,0.008728244246485033,0.15,0.2,1.0,0.5,1.0,0.0034860458690673113,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6882,57.341667,TECS_MRAC,15644.742805395275,560.5594448714438,-0.06292152963561422,3.162764017770783,7.991067063495298,-0.004200444553095681,0.013594409602862092,0.017085507896896692,0.008542753948448346,0.15,0.2,1.0,0.5,1.0,0.0034910982940346003,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6883,57.35,TECS_MRAC,15644.809163026512,560.5682448640181,-0.06314083692211704,3.1888972728070604,7.928708310967104,-0.003267731388676628,0.013149572739913648,0.01661430808582861,0.008307154042914305,0.15,0.2,1.0,0.5,1.0,0.00346473534591496,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6884,57.358333,TECS_MRAC,15644.874860409647,560.5695350743991,-0.06352920694341622,3.269659897343905,7.924996938460344,-0.0026333370505430436,0.012627373388420356,0.016033477088819754,0.008016738544409877,0.15,0.2,1.0,0.5,1.0,0.003406103700399399,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6885,57.366667,TECS_MRAC,15644.941089473665,560.5670152403635,-0.06366436501819106,3.295425982548482,7.953137122602931,-0.0021652090747368486,0.012989950822540171,0.016394719704859503,0.008197359852429751,0.15,0.2,1.0,0.5,1.0,0.003404768882319331,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6886,57.375,TECS_MRAC,15645.007592711598,560.5607353895582,-0.06350544753783392,3.269479085858965,8.014640940945013,-0.003451971297228277,0.013429799823205963,0.016864383600767745,0.008432191800383872,0.15,0.2,1.0,0.5,1.0,0.003434583777561784,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6887,57.383333,TECS_MRAC,15645.074752740562,560.5619650558473,-0.06319482491100925,3.189446034328606,8.017405315551727,-0.003196335602592238,0.013956495040656757,0.01745351282097561,0.008726756410487806,0.15,0.2,1.0,0.5,1.0,0.0034970177803188562,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6888,57.391667,TECS_MRAC,15645.141371265054,560.5670028878636,-0.06313318625085494,3.16524163537069,7.988027056557532,-0.00419084607187097,0.013580556697832232,0.017082621082352284,0.008541310541176142,0.15,0.2,1.0,0.5,1.0,0.003502064384520054,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6889,57.4,TECS_MRAC,15645.207703385502,560.5757982755138,-0.06335603819819265,3.193720971524696,7.9256695470982805,-0.003223024479976682,0.013135666522892662,0.016611342813583563,0.008305671406791781,0.15,0.2,1.0,0.5,1.0,0.003475676290690899,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6890,57.408333,TECS_MRAC,15645.273375548422,560.577083707379,-0.06374766471841577,3.2767619297943353,7.921935413416826,-0.0025438016517231135,0.01261429831816298,0.01603134319616896,0.00801567159808448,0.15,0.2,1.0,0.5,1.0,0.0034170448780059814,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6891,57.416667,TECS_MRAC,15645.339578919113,560.5745590547303,-0.063884344279592,3.3047534887150984,7.950055981976428,-0.002051130745072785,0.012976684667229498,0.016392371444091045,0.008196185722045522,0.15,0.2,1.0,0.5,1.0,0.0034156867768615484,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6892,57.425,TECS_MRAC,15645.406056407839,560.5682742700475,-0.06372499330500353,3.2809767138347645,8.011557269735496,-0.003328818776184813,0.013417520406125519,0.016863002287624808,0.008431501143812404,0.15,0.2,1.0,0.5,1.0,0.0034454818814992905,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6893,57.433333,TECS_MRAC,15645.473190791905,560.5694990281104,-0.06341279039784536,3.2030391898880515,8.013981076424708,-0.00306826467200651,0.013945572785693722,0.01745348517749043,0.008726742588745215,0.15,0.2,1.0,0.5,1.0,0.003507912391796708,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6894,57.441667,TECS_MRAC,15645.539778187871,560.5745324898677,-0.06332551713146173,3.1739025364262843,7.984719135268262,-0.004024248857872328,0.013567263740889277,0.017079889090574826,0.008539944545287413,0.15,0.2,1.0,0.5,1.0,0.0035126253496855497,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6895,57.45,TECS_MRAC,15645.606084819883,560.5833232737623,-0.06352341172425895,3.1976212740050327,7.922475098733621,-0.003088108954754236,0.01314262707795144,0.016628977023839364,0.008314488511919682,0.15,0.2,1.0,0.5,1.0,0.0034863499458879232,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6896,57.458333,TECS_MRAC,15645.671730812639,560.584605102187,-0.06389572786786116,3.2758675985334476,7.9188123360161375,-0.0025464421210382726,0.012622620218643315,0.016050448647910123,0.008025224323955062,0.15,0.2,1.0,0.5,1.0,0.0034278284292668104,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6897,57.466667,TECS_MRAC,15645.737908307463,560.5820765842827,-0.0640198880756099,3.299023179104363,7.946988848112648,-0.0021326975103271068,0.012982397814491424,0.016408937060484324,0.008204468530242162,0.15,0.2,1.0,0.5,1.0,0.003426539245992899,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6898,57.475,TECS_MRAC,15645.804360419512,560.5757877360492,-0.06385406846953932,3.27042034471219,8.008482012831898,-0.0034346470422053476,0.013419796143870696,0.016876184278380023,0.008438092139190011,0.15,0.2,1.0,0.5,1.0,0.003456388134509325,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6899,57.483333,TECS_MRAC,15645.87146892026,560.5770086444421,-0.06353778729047313,3.1877956727509567,8.011252290297747,-0.0031737229265678866,0.013944075478736245,0.01746288527597853,0.008731442637989265,0.15,0.2,1.0,0.5,1.0,0.003518809797242284,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6900,57.491667,TECS_MRAC,15645.938036244363,560.5820378277773,-0.06347122597378684,3.161078766634378,7.9818974284637685,-0.004180669322951537,0.013567938538555906,0.017091799130950974,0.008545899565475487,0.15,0.2,1.0,0.5,1.0,0.003523860592395067,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6901,57.5,TECS_MRAC,15646.004317447543,560.5908247609699,-0.06369041855987914,3.1870891122317295,7.9195351157610645,-0.0032476712072807426,0.013123091429166053,0.016620584882489894,0.008310292441244947,0.15,0.2,1.0,0.5,1.0,0.003497493453323841,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6902,57.508333,TECS_MRAC,15646.069938369095,560.5921014579407,-0.06407863515420263,3.267739407563003,7.915827704426048,-0.0026130041638303555,0.01260090335645427,0.016039758877835174,0.008019879438917587,0.15,0.2,1.0,0.5,1.0,0.0034388555213809013,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6903,57.516667,TECS_MRAC,15646.136091064662,560.5895678814064,-0.06421370457301936,3.2933941679503276,7.943974126667036,-0.0021450212944812137,0.012963573024346265,0.01640109489180032,0.00820054744590016,0.15,0.2,1.0,0.5,1.0,0.003437521867454052,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6904,57.525,TECS_MRAC,15646.202517975122,560.5832740699564,-0.06405478337517106,3.2673377048484595,8.005486905085881,-0.003432465641110684,0.013403404982269758,0.016870745470256562,0.008435372735128281,0.15,0.2,1.0,0.5,1.0,0.003467340487986803,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6905,57.533333,TECS_MRAC,15646.269601769745,560.5844902445882,-0.06374424894024858,3.187194428495967,8.00825157770483,-0.0031770717720626456,0.013930070385515634,0.017459850697025603,0.008729925348512801,0.15,0.2,1.0,0.5,1.0,0.003529780311509967,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6906,57.541667,TECS_MRAC,15646.33614397794,560.5895148284627,-0.06368261360877801,3.162889425293891,7.978871301263381,-0.00417204924455566,0.01355398842830821,0.01708881301571294,0.00854440650785647,0.15,0.2,1.0,0.5,1.0,0.003534824587404728,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6907,57.55,TECS_MRAC,15646.402399785817,560.5982971980417,-0.06390534422671591,3.1912774349349204,7.916510479889048,-0.003203938743026643,0.013109117152528082,0.016617549222321427,0.008308774611160714,0.15,0.2,1.0,0.5,1.0,0.0035084320697933435,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6908,57.558333,TECS_MRAC,15646.467995606363,560.5995691614098,-0.06429677360412503,3.2742366223377233,7.912781425669784,-0.002524413098233245,0.012587809369659742,0.016037603973171433,0.008018801986585717,0.15,0.2,1.0,0.5,1.0,0.003449794603511691,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6909,57.566667,TECS_MRAC,15646.534122742712,560.5970308136011,-0.0644333602301097,3.3021465892833133,7.940909139702592,-0.0020322056568246503,0.012950321762570351,0.016398760593244046,0.008199380296622023,0.15,0.2,1.0,0.5,1.0,0.0034484388306736946,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6910,57.575,TECS_MRAC,15646.600524041802,560.590732116924,-0.0642740461013238,3.278289124473833,8.002419844747106,-0.0033111809424844303,0.013391115583026995,0.016869353942120663,0.008434676971060331,0.15,0.2,1.0,0.5,1.0,0.003478238359093666,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6911,57.583333,TECS_MRAC,15646.667582329363,560.5919434378848,-0.0639619990373131,3.200269244325861,8.004865568215873,-0.003051522488678627,0.013919103832663657,0.01745977922131276,0.00872988961065638,0.15,0.2,1.0,0.5,1.0,0.003540675388649106,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6912,57.591667,TECS_MRAC,15646.734093897045,560.5969636774486,-0.06387630921950395,3.1714914596531005,7.975594341152878,-0.004010186441807676,0.013540827807648743,0.017086234780638185,0.008543117390319092,0.15,0.2,1.0,0.5,1.0,0.00354540697298944,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6913,57.6,TECS_MRAC,15646.800324335694,560.6057414873789,-0.06407563865345862,3.1955626677150293,7.91333984033756,-0.0030707404007922373,0.013114937569921822,0.016634057497581452,0.008317028748790726,0.15,0.2,1.0,0.5,1.0,0.0035191199276596308,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6914,57.608333,TECS_MRAC,15646.86589416489,560.6070098198502,-0.0644489812219356,3.274167979396682,7.9096766484485785,-0.0025188805403641924,0.012594896513670515,0.01605548188619299,0.008027740943096495,0.15,0.2,1.0,0.5,1.0,0.0034605853725224733,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6915,57.616667,TECS_MRAC,15646.931995563209,560.604467591759,-0.06457377200561602,3.297680017890506,7.937855796626293,-0.0020999206476453483,0.012954942867802924,0.016414236263083762,0.008207118131541881,0.15,0.2,1.0,0.5,1.0,0.003459293395280838,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6916,57.625,TECS_MRAC,15646.998371589929,560.5981648236173,-0.06440823704412801,3.269428720949089,7.999358398852159,-0.003401495178721956,0.013392564117925363,0.016881706168891984,0.008440853084445992,0.15,0.2,1.0,0.5,1.0,0.0034891420509666204,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6917,57.633333,TECS_MRAC,15647.065404117107,560.5993722840675,-0.06409213596229073,3.187140318886016,8.002129786088524,-0.0031414885195864663,0.01391708851845234,0.01746865875140994,0.00873432937570497,0.15,0.2,1.0,0.5,1.0,0.0035515702329576015,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6918,57.641667,TECS_MRAC,15647.131895404309,560.6043882656771,-0.06402569999337593,3.1607543988437814,7.972772463138466,-0.004147342371898352,0.013540921196203457,0.017097540594499337,0.008548770297249668,0.15,0.2,1.0,0.5,1.0,0.0035566193982958794,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6919,57.65,TECS_MRAC,15647.198100540787,560.6131622248856,-0.06424494574080944,3.187092525548563,7.910406934422591,-0.003209803193536729,0.013096058254733273,0.01662630562451441,0.008313152812257205,0.15,0.2,1.0,0.5,1.0,0.0035302473697811365,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6920,57.658333,TECS_MRAC,15647.26364537701,560.614425495623,-0.06463321689043956,3.2680658593219887,7.906699720336718,-0.0025696480520449815,0.012573899999379884,0.01604550361645199,0.008022751808225995,0.15,0.2,1.0,0.5,1.0,0.0034716036170721054,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6921,57.666667,TECS_MRAC,15647.329722020775,560.6118782675946,-0.06476814150396357,3.29403052777462,7.934848725626073,-0.002099056977430707,0.0129365955748859,0.016406862976894074,0.008203431488447037,0.15,0.2,1.0,0.5,1.0,0.003470267402008176,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6922,57.675,TECS_MRAC,15647.39607290551,560.6055705828638,-0.06460883392733506,3.2682715295958977,7.996368760313841,-0.0033866694611019757,0.013376575553339964,0.01687666134305025,0.008438330671525125,0.15,0.2,1.0,0.5,1.0,0.0035000857897102833,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6923,57.683333,TECS_MRAC,15647.463080767542,560.6067733540374,-0.0642977761683017,3.188410418196193,7.999136610094681,-0.003131700473385264,0.01390344923093298,0.0174659795007793,0.00873298975038965,0.15,0.2,1.0,0.5,1.0,0.00356253026984632,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6924,57.691667,TECS_MRAC,15647.529547013342,560.6117847800267,-0.06423574481104087,3.1643829250779096,7.969756959091839,-0.004126134820753296,0.01352744437012009,0.01709501938152246,0.00854750969076123,0.15,0.2,1.0,0.5,1.0,0.0035675750114023685,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6925,57.7,TECS_MRAC,15647.59572687,560.62055422483,-0.06445826870236528,3.193043380335269,7.90739263865315,-0.003155388464361096,0.013082495082877897,0.01662367548119309,0.008311837740596545,0.15,0.2,1.0,0.5,1.0,0.0035411803983151913,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6926,57.708333,TECS_MRAC,15647.661246675998,560.6218128094517,-0.06484962230504006,3.2762710963921324,7.903661960104728,-0.0024727242479662985,0.012561045989074239,0.016043582867511043,0.008021791433755521,0.15,0.2,1.0,0.5,1.0,0.003482536878436804,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6927,57.716667,TECS_MRAC,15647.7272978127,560.6192608523455,-0.06498588245759843,3.304435871015532,7.931790708443429,-0.0019789635586789514,0.012923496173131552,0.016404673087778772,0.008202336543889386,0.15,0.2,1.0,0.5,1.0,0.0034811769146472216,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6928,57.725,TECS_MRAC,15647.793623141944,560.6129483247511,-0.0648259266977124,3.2808204381247923,7.993307564755658,-0.003258299273894858,0.013364480243394358,0.016875454823816402,0.008437727411908201,0.15,0.2,1.0,0.5,1.0,0.003510974580422044,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6929,57.733333,TECS_MRAC,15647.860605537891,560.6141462583294,-0.0645130411305277,3.203028724370955,7.9956972492070175,-0.002998786506512443,0.01389274119912329,0.017466156301560426,0.008733078150780213,0.15,0.2,1.0,0.5,1.0,0.0035734151024371386,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6930,57.741667,TECS_MRAC,15647.927040252835,560.6191534297203,-0.0644224672643006,3.1732703716827233,7.96644765062781,-0.003952173958535262,0.013514054830856917,0.017092144008465406,0.008546072004232703,0.15,0.2,1.0,0.5,1.0,0.00357808917760849,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6931,57.75,TECS_MRAC,15647.993194837123,560.6279183514866,-0.06461720916141526,3.196397793396013,7.9042098564672525,-0.0030200846212919625,0.013091609000459328,0.016643429526358857,0.008321714763179429,0.15,0.2,1.0,0.5,1.0,0.0035518205258995295,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6932,57.758333,TECS_MRAC,15648.058688633144,560.6291735463732,-0.0649870378090813,3.274062562669965,7.900560823718683,-0.002494404630537689,0.012571662352313216,0.01606496229291421,0.008032481146457104,0.15,0.2,1.0,0.5,1.0,0.0034932999406009912,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6933,57.766667,TECS_MRAC,15648.124714113772,560.626617918305,-0.06510947097060113,3.2966261745207337,7.928753906881419,-0.002091230701541104,0.01293123967295624,0.016423258579355848,0.008211629289677924,0.15,0.2,1.0,0.5,1.0,0.0034920189063996077,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6934,57.775,TECS_MRAC,15648.191014345735,560.6203015116289,-0.0649425990975586,3.2674283022257375,7.990262678334717,-0.0033991682124407067,0.013368302704890403,0.016890181442846687,0.008445090721423344,0.15,0.2,1.0,0.5,1.0,0.0035218787379562855,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
6935,57.783333,TECS_MRAC,15648.257971078157,560.6214957771523,-0.06462558774622437,3.1842165323164457,7.993035973719093,-0.003140423651458834,0.013892227686396426,0.017476537865972704,0.008738268932986352,0.15,0.2,1.0,0.5,1.0,0.0035843101795762777,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0
