step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,phi_twin_gamma_hat,phi_twin_conf,residual_enabled,rl_residual,interlock_tripped
50,0.408333,FULL_STACK,15097.452121853828,489.6355349937914,0.4730486077356124,1.9472626705564282,10.452201654860046,0.1818401361073813,0.005534132164135389,-0.019388407105352633,-0.019388407105352633,0.15,0.10416666666666678,0.39800968766212463,1.0,2.5125016576202346,-0.013250906020402908,0.0,0.0,1.0,1.0,0.6000385388620418,0.6,0.39800968766212463,1.0,0,0.0,0
51,0.416667,FULL_STACK,15097.539507947862,489.661792042078,0.4745246691472817,1.9680636123214728,10.500863284140394,0.18395797028393895,0.006128345082168374,-0.017772224767842845,-0.017772224767842845,0.15,0.10625000000000012,0.3996877372264862,1.0,2.5019531670878914,-0.013231685385107994,0.0,0.0,1.0,1.0,0.6000333666026769,0.6,0.3996877372264862,1.0,0,0.0,0
52,0.425,FULL_STACK,15097.627328760922,489.6843832446929,0.4761368937222404,1.948293615822357,10.580945595873736,0.17722004241933803,0.006637730306917871,-0.01634100058627654,-0.01634100058627654,0.15,0.10833333333333346,0.4004226624965668,1.0,2.4973611477561515,-0.01318103726953268,0.0,0.0,1.0,1.0,0.6000364339518409,0.6,0.4004226624965668,1.0,0,0.0,0
53,0.433333,FULL_STACK,15097.715945407748,489.71460629907966,0.4777702372021814,1.8870640433092714,10.598932629261814,0.16566259957077137,0.0071878306459044776,-0.014819096688723912,-0.014819096688723912,0.15,0.1104166666666668,0.39893457293510437,1.0,2.506676703005814,-0.01309968065470457,0.0,0.0,1.0,1.0,0.6000227543057534,0.6,0.39893457293510437,1.0,0,0.0,0
54,0.441667,FULL_STACK,15097.80412850529,489.7487305138957,0.4792014749030783,1.8679172712832237,10.584648811993883,0.14751076656933368,0.006814199062467729,-0.015935627056389165,-0.015935627056389165,0.15,0.11250000000000014,0.3931316137313843,1.0,2.5436773972679587,-0.01307899784296751,0.0,0.0,1.0,1.0,0.600011351644505,0.6,0.3931316137313843,1.0,0,0.0,0
55,0.45,FULL_STACK,15097.892161663622,489.78652788855624,0.4803701516884417,1.8898388056845632,10.539091542187105,0.13585491130104474,0.006497297072381243,-0.01701057671257133,-0.01701057671257133,0.15,0.11458333333333348,0.3875582218170166,1.0,2.5802574779903504,-0.01308988593518734,0.0,0.0,1.0,1.0,0.6000113516445043,0.6,0.3875582218170166,1.0,0,0.0,0
56,0.458333,FULL_STACK,15097.97968833521,489.8166892177129,0.48135942700684065,1.9534477801746308,10.555654833053492,0.12803241078188368,0.006117204781642166,-0.018241473501956686,-0.018241473501956686,0.15,0.11666666666666682,0.3845156729221344,1.0,2.6006742258396915,-0.013131337240338326,0.0,0.0,1.0,1.0,0.6000050541513311,0.6,0.3845156729221344,1.0,0,0.0,0
57,0.466667,FULL_STACK,15098.067936163396,489.8429440328036,0.4823874301413463,1.9743999487707933,10.604242034674638,0.1247600201968807,0.006627846604955993,-0.016752883874356587,-0.016752883874356587,0.15,0.11875000000000016,0.38705217838287354,1.0,2.5836309827219113,-0.013112086802721024,0.0,0.0,1.0,1.0,0.6000027528075927,0.6,0.38705217838287354,1.0,0,0.0,0
58,0.475,FULL_STACK,15098.156617809087,489.8655290018554,0.4835069657637005,1.9547459402349305,10.684108748242208,0.11341273881069723,0.007060717106977596,-0.015368595592693643,-0.015368595592693643,0.15,0.1208333333333335,0.39045777916908264,1.0,2.561096367776458,-0.013061504811048508,0.0,0.0,1.0,1.0,0.6000021208281685,0.6,0.39045777916908264,1.0,0,0.0,0
59,0.483333,FULL_STACK,15098.246092759073,489.895736865503,0.48460939444301304,1.8935999594302375,10.701790294505894,0.09763131871744014,0.0075392870412570884,-0.013904170218437109,-0.013904170218437109,0.15,0.12291666666666684,0.3913261294364929,1.0,2.5554133107339227,-0.012980352155864239,0.0,0.0,1.0,1.0,0.6000010415716854,0.6,0.3913261294364929,1.0,0,0.0,0
