step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,rl_residual,interlock_tripped
71,0.583333,FULL_STACK,15099.160766925663,490.25113595956975,0.3806379826470102,1.905115398615941,10.174846035553747,-0.02687113670698823,-0.0013755220145717929,-0.014826000218166477,-0.014826000218166477,0.15,0.14791666666666675,1.0,1.0,1.0,-0.013450478203594685,0.0,0.0,1.0,1.0,0.0,False
72,0.591667,FULL_STACK,15099.245351657271,490.28469619661024,0.38046612980029854,1.8860071667281726,10.145138006541043,-0.02678163189251761,-0.0018216827215378278,-0.015266955763262986,-0.015266955763262986,0.15,0.15000000000000008,1.0,1.0,1.0,-0.013445273041725159,0.0,0.0,1.0,1.0,0.0,False
73,0.6,FULL_STACK,15099.329658899456,490.32200979206164,0.38018252767605104,1.9080859074064596,10.083885766322144,-0.023593684901154238,-0.0021690636312358368,-0.015640429537533997,-0.015640429537533997,0.15,0.1520833333333334,1.0,1.0,1.0,-0.01347136590629816,0.0,0.0,1.0,1.0,0.0,False
74,0.608333,FULL_STACK,15099.413325853646,490.35174506731397,0.3798425866906082,1.9719849601524484,10.084432571325394,-0.020056565943719434,-0.0025558862282641574,-0.016084183883548563,-0.016084183883548563,0.15,0.15416666666666673,1.0,1.0,1.0,-0.013528297655284405,0.0,0.0,1.0,1.0,0.0,False
75,0.616667,FULL_STACK,15099.497578974813,490.3776316027811,0.3796369193389418,1.9930948784891642,10.11675238264899,-0.015856817840077777,-0.002068184081269723,-0.015593034911705475,-0.015593034911705475,0.15,0.15625000000000006,1.0,1.0,1.0,-0.013524850830435753,0.0,0.0,1.0,1.0,0.0,False
76,0.625,FULL_STACK,15099.58212955296,490.39974913972884,0.3795860455828905,1.9734674266322259,10.18073475277319,-0.014820408023238326,-0.001675996228107482,-0.015166323862024813,-0.015166323862024813,0.15,0.15833333333333338,1.0,1.0,1.0,-0.013490327633917332,0.0,0.0,1.0,1.0,0.0,False
77,0.633333,FULL_STACK,15099.667344857007,490.42942251390883,0.3796217671060942,1.9122120805466996,10.1829786276755,-0.01360728769781041,-0.001237186362359407,-0.014662034568700674,-0.014662034568700674,0.15,0.1604166666666667,1.0,1.0,1.0,-0.013424848206341267,0.0,0.0,1.0,1.0,0.0,False
78,0.641667,FULL_STACK,15099.751997310668,490.4629269700531,0.3795623025945816,1.8923119121389136,10.153300562838986,-0.014005184649234463,-0.0016777937302546975,-0.015097482409532594,-0.015097482409532594,0.15,0.16250000000000003,1.0,1.0,1.0,-0.013419688679277897,0.0,0.0,1.0,1.0,0.0,False
79,0.65,FULL_STACK,15099.836372971535,490.5001829541461,0.3793867611720196,1.9136561009509427,10.092114628749032,-0.01135777148664063,-0.0020187552272690644,-0.015464503243507278,-0.015464503243507278,0.15,0.16458333333333336,1.0,1.0,1.0,-0.013445748016238213,0.0,0.0,1.0,1.0,0.0,False
80,0.658333,FULL_STACK,15099.920108899474,490.52986696896045,0.37914991157673245,1.9768513725749062,10.092676405831044,-0.008413819186632567,-0.002401404907703253,-0.015904017617702337,-0.015904017617702337,0.15,0.16666666666666669,1.0,1.0,1.0,-0.013502612709999084,0.0,0.0,1.0,1.0,0.0,False
